paperless_billing_Yes,senior_citizen,online_security_Yes,total_charges,payment_method_Electronic check,partner_Yes,tech_support_Yes,monthly_charges,type_One year,type_Two year,churn
True,0,False,292.5232357593488,True,False,True,97.34788291121855,False,False,1
False,0,False,30.55,False,False,True,30.55,False,False,0
False,1,True,6055.55,False,True,False,87.3,True,False,0
False,0,True,3870.0,False,False,True,60.5,True,False,0
True,0,False,514.0,True,False,False,100.5,False,False,1
False,1,True,220.45,False,True,False,29.8,False,False,0
True,0,True,973.4234615803213,True,False,False,82.30788065964795,False,False,1
True,0,False,480.6,True,False,False,44.55,False,False,1
True,0,False,5598.0,False,True,False,97.55,True,False,0
False,0,False,20.45,False,False,False,20.45,False,False,0
True,0,True,1448.6213834453192,True,True,False,81.97494735287253,False,False,1
True,0,False,420.65026999878904,True,True,False,99.57491929579871,False,False,1
True,0,False,242.8,True,True,True,104.4,False,False,1
False,0,False,980.35,False,False,False,26.1,False,True,0
False,0,False,2683.2,False,True,False,88.65,False,False,0
False,0,False,727.85,False,False,False,51.45,True,False,0
True,0,False,1385.85,False,True,False,24.45,False,True,0
True,0,False,1024.7,False,True,False,24.8,False,True,0
True,0,True,3478.75,False,True,True,61.05,True,False,0
False,0,True,3571.6,False,True,True,84.35,False,True,0
True,0,False,814.75,False,True,False,20.25,True,False,0
True,0,False,333.99150230071007,True,True,True,76.5690681533703,False,False,1
True,1,False,158.4,False,False,False,75.45,False,False,1
True,0,False,878.35,False,True,False,49.55,False,False,1
True,0,False,5745.109706110838,True,True,False,99.04756142694283,False,False,1
True,0,True,1400.55,False,False,False,55.65,False,False,1
True,0,True,1154.5248094010135,True,True,True,54.93411872454566,True,False,1
True,0,False,141.33190774337152,True,False,False,70.6808512805039,False,False,1
True,0,False,4113.15,False,True,True,58.4,True,False,0
False,0,False,208.25,False,False,False,19.75,False,False,0
True,0,False,242.8473548182718,True,True,True,100.32748562862535,False,False,1
False,0,False,338.1,True,False,False,75.35,False,False,1
False,0,False,332.45,False,False,True,80.8,False,False,1
False,0,False,30.2,True,True,False,30.2,False,False,1
True,0,True,2602.9,False,True,False,92.35,False,False,1
True,0,True,2761.4349565465254,True,False,False,81.1500192366789,True,False,1
True,1,True,7031.45,False,False,False,109.4,False,False,0
True,0,False,964.35,True,False,True,91.1,False,False,0
False,0,False,4517.25,False,False,False,85.45,False,False,1
True,0,True,2722.2,False,True,False,61.5,True,False,0
True,0,False,515.75,False,True,False,19.15,False,True,0
False,0,False,19.8,False,False,False,19.8,False,False,1
True,0,False,5480.25,False,True,False,75.4,False,True,0
True,0,False,71.0,True,True,False,71.0,False,False,1
False,0,False,1699.15,False,False,False,25.45,True,False,0
True,0,True,1406.0,False,True,False,59.95,False,False,0
False,0,False,475.2,False,False,False,19.8,False,True,0
False,1,False,2351.45,False,True,False,77.9,False,False,0
True,0,False,1519.0,False,False,False,24.7,False,True,0
False,0,True,1215.8,False,True,False,74.55,False,False,0
False,0,False,910.45,False,True,False,50.1,False,False,0
True,0,False,1149.65,True,True,False,69.0,False,False,1
True,0,False,3808.2,False,True,True,59.8,False,True,0
True,0,False,3617.1,False,False,False,64.75,False,True,0
True,0,False,45.6,True,False,False,45.6,False,False,1
False,0,False,750.1,False,True,True,61.8,False,False,0
True,0,False,1974.6885467276977,True,True,False,73.2444303800987,False,False,1
True,0,False,20.2,False,False,False,20.2,False,False,1
False,0,False,20.5,False,False,False,20.5,False,False,1
True,0,True,4874.1398980284985,True,True,False,107.13487654922794,True,False,1
True,0,False,70.6,True,False,False,70.6,False,False,1
True,0,True,956.65,False,False,False,73.75,False,False,0
True,0,True,3948.45,False,True,True,56.4,False,True,0
True,1,False,72.1,True,False,False,72.1,False,False,0
False,0,False,1208.6,False,True,False,19.45,False,True,0
True,0,False,70.35,True,False,False,70.35,False,False,0
False,0,False,1506.4,False,True,False,23.95,True,False,0
True,0,True,141.1031384359432,True,False,True,43.30108680882314,False,False,1
False,0,False,94.45,False,True,False,19.7,True,False,0
False,0,False,681.4,False,False,False,44.6,True,False,0
False,0,False,1020.75,False,False,False,20.65,False,True,0
True,1,False,69.75,True,False,False,69.75,False,False,1
False,0,False,49.5,True,False,False,49.5,False,False,0
False,0,True,4759.75,False,True,True,65.3,False,True,1
True,1,False,2286.920212383359,True,False,False,84.90260236499462,False,False,1
True,0,True,269.5998885831246,False,False,True,54.68881297262274,False,False,1
True,0,False,7962.2,False,True,True,110.6,False,True,0
False,0,False,3527.3,True,True,False,100.85,False,False,0
True,0,False,1307.338907465023,True,True,True,85.35392299082163,False,False,1
True,0,False,6383.421418553726,True,True,False,103.7617213656877,True,False,1
False,0,False,405.6,False,False,False,20.15,True,False,0
True,1,False,5594.0,True,False,False,101.05,False,False,0
True,0,False,74.5,True,True,False,74.5,False,False,1
False,0,False,126.05,False,True,False,19.35,False,False,1
True,0,True,638.9042639167317,True,True,False,74.33347791976884,False,False,1
True,0,False,749.25,True,False,False,49.0,False,False,0
True,0,False,94.34613629591412,True,False,False,94.34613629591412,False,False,1
True,0,False,480.64033923660213,True,False,False,75.44449192512614,False,False,1
True,0,True,3437.45,False,True,False,58.75,False,False,0
True,0,True,5597.65,False,True,True,89.4,False,True,0
False,0,False,95.55,False,False,False,20.05,False,False,0
True,0,True,246.5,True,False,False,79.1,False,False,1
True,0,False,50.1,False,False,False,50.1,False,False,1
False,0,False,7707.7,True,True,True,109.25,False,True,0
True,0,False,69.66408358568374,True,False,False,69.66408358568374,False,False,1
False,0,True,220.23335124972076,True,False,False,48.39671868948071,False,False,1
True,1,False,4284.8,True,True,False,105.65,False,False,1
False,0,False,3260.1,False,False,True,50.55,False,True,0
True,0,False,144.8,True,False,False,74.75,False,False,0
True,0,False,168.6,False,True,False,58.7,False,False,0
True,1,True,2655.8634780848806,False,False,False,105.55960485507596,False,False,1
True,0,False,762.1977746863118,True,False,False,86.4144645389728,False,False,1
True,0,False,44.0,False,False,False,44.0,False,False,0
False,0,True,8033.1,False,True,True,111.95,False,True,0
True,0,False,69.944275759472,True,False,False,69.944275759472,False,False,1
True,0,False,69.20901271328536,True,True,False,69.20901271328536,False,False,1
True,0,True,4664.5,False,True,True,65.65,False,True,0
False,0,False,417.65,True,True,False,20.0,False,False,0
False,0,True,521.0,False,True,True,53.7,False,True,0
True,0,False,356.15,False,False,False,19.6,False,False,0
False,0,True,3182.95,False,True,True,80.0,True,False,1
True,1,False,1471.75,True,False,False,79.85,False,False,1
False,0,False,951.55,False,True,False,20.05,True,False,0
False,0,False,743.05,False,False,False,20.3,False,True,0
False,0,True,3023.65,False,True,True,69.7,True,False,0
False,0,False,1769.6,False,True,False,24.75,False,True,0
True,0,False,74.7,True,False,False,74.7,False,False,1
True,0,False,193.8,False,False,False,94.2,False,False,1
True,1,False,69.7744928738595,True,False,False,69.7744928738595,False,False,1
True,0,True,4733.1,False,True,False,93.85,False,False,0
False,0,False,1653.45,False,True,False,50.6,False,False,0
True,0,False,68.86598771217245,True,True,False,68.86598771217245,False,False,1
True,0,False,91.60396223846023,True,False,True,91.60396223846023,False,False,1
False,0,True,1386.8,False,True,True,50.8,True,False,0
True,0,False,267.06538334569404,True,True,False,44.692591872103854,False,False,1
False,0,True,4681.75,False,True,True,65.15,False,True,0
False,0,True,1422.1268055488713,True,True,False,63.37736091727096,False,False,1
True,0,False,814.0305588108686,True,True,False,84.43457494803005,False,False,1
False,0,False,275.9,False,True,False,19.35,False,False,0
False,0,False,1046.5,True,True,False,70.2,False,False,0
False,0,False,579.4,False,True,False,20.1,True,False,0
True,0,True,3012.583461960527,True,True,False,80.44860108449029,False,False,1
True,0,False,79.6,True,False,False,79.6,False,False,1
False,0,False,132.4,True,False,True,70.3,False,False,0
False,0,False,122.7,True,False,False,44.6,False,False,0
False,0,True,1230.25,False,False,False,98.15,False,False,1
False,0,False,415.1,False,True,False,20.05,True,False,0
True,0,True,55.06133553381617,True,False,False,55.06133553381617,False,False,1
True,0,True,3966.3,False,True,True,76.4,True,False,0
True,0,False,253.0,False,False,True,64.4,False,False,0
True,0,False,1209.1163117938354,True,True,True,88.83633185935437,False,False,1
True,1,False,3344.1,False,False,False,79.35,False,False,0
True,0,False,4024.7814728930216,False,True,False,84.91044439126652,True,False,1
True,0,False,44.35,False,True,False,44.35,False,False,1
False,0,False,250.1,True,True,False,65.6,False,False,0
False,0,False,90.6,True,False,False,90.6,False,False,1
True,0,False,137.95,True,False,False,70.95,False,False,1
True,0,False,222.1816293365775,True,False,False,69.96429732197885,False,False,1
True,0,False,790.0,False,True,False,20.45,False,True,0
True,0,False,333.00826242873904,True,True,False,104.17093596218265,False,False,1
True,0,False,1840.5945631253405,True,True,False,97.60763211843408,False,False,1
True,1,False,69.62657856011705,True,False,False,69.62657856011705,False,False,1
True,0,True,7848.5,False,True,False,106.1,True,False,0
True,0,False,1175.85,False,False,True,33.45,False,False,0
False,0,True,2443.3,True,False,True,67.45,True,False,0
True,0,False,2362.1,False,False,False,94.7,False,False,1
True,0,True,2104.55,True,False,False,44.8,False,False,0
True,0,False,455.3,True,False,False,91.1,False,False,1
True,0,False,69.65,True,False,False,69.65,False,False,1
True,0,True,6376.55,False,True,True,89.4,False,True,0
True,1,False,6792.45,False,True,False,103.15,True,False,0
True,0,False,1307.8,True,False,False,44.5,False,False,0
True,1,True,840.1,True,False,False,41.9,False,False,1
True,0,False,1494.4604429901963,True,False,True,79.94632144492702,False,False,1
True,0,False,5742.9,True,True,False,95.75,False,False,1
True,0,True,53.75989748730778,True,False,True,53.75989748730778,False,False,1
True,1,False,930.9855562240302,False,True,True,93.97247511857071,False,False,1
False,0,True,4504.9,False,True,True,64.55,False,True,0
False,0,False,408.25,True,False,True,49.4,False,False,0
True,0,False,1739.6,True,False,False,54.2,False,False,0
True,1,False,1096.2697742584007,True,False,False,74.31641969670775,False,False,1
True,0,False,152.7,False,False,False,79.65,False,False,1
False,1,False,6819.45,False,True,False,104.6,True,False,0
False,0,True,655.2062924742897,True,True,True,56.364411479752235,False,False,1
True,0,False,45.25570054604123,True,False,False,45.25570054604123,False,False,1
True,0,False,45.63078822029229,True,False,False,45.63078822029229,False,False,1
False,0,False,5025.0,True,True,False,99.4,False,False,0
True,0,False,2009.8994333813594,True,False,False,57.47287200897652,False,False,1
True,0,False,854.9,False,False,False,20.4,True,False,0
True,0,False,465.05,False,True,True,99.15,False,False,1
False,0,False,1415.85,False,True,False,19.7,False,True,0
False,0,False,19.65,False,False,False,19.65,False,False,1
True,0,False,45.25903734358257,False,False,False,45.25903734358257,False,False,1
False,0,True,4492.9,False,True,True,64.05,False,True,0
False,0,False,156.85,False,False,False,19.2,False,False,0
True,0,False,854.8828585246566,True,True,False,86.04636099838277,False,False,1
True,0,False,134.95752729717447,True,False,False,70.30875584939453,False,False,1
True,0,False,51.15,False,True,False,20.55,False,False,1
True,0,False,7806.6,False,False,True,108.05,False,True,0
True,0,False,1134.25,False,True,False,19.6,False,True,0
False,0,False,257.6,True,False,False,76.1,False,False,0
False,0,False,2878.75,False,False,False,100.55,False,False,0
True,0,True,1375.6,False,False,True,75.9,False,False,0
True,0,False,3045.4466614953294,True,True,False,99.37606149713208,True,False,1
True,0,False,20.2,False,False,False,20.2,False,False,1
True,0,False,576.65,True,True,False,81.1,False,False,1
True,0,False,324.32192541029326,True,False,False,70.25248566210168,False,False,1
True,0,True,1502.65,False,True,False,58.6,False,False,1
False,0,True,411.45,False,False,True,40.25,True,False,0
True,0,False,1120.1132316939704,True,False,False,94.61913914064579,False,False,1
False,0,False,227.35,False,False,False,55.5,False,False,0
True,1,False,4871.45,True,True,True,94.0,True,False,0
False,0,False,1378.45,False,True,False,19.45,False,True,0
True,0,False,6953.4,True,True,True,111.15,False,False,0
True,0,False,337.895040211342,True,False,False,75.40921060561232,False,False,1
True,0,False,153.84004710131072,True,False,False,70.73421948595798,False,False,1
True,0,True,2178.8744713647857,True,True,False,90.57748725667453,True,False,1
True,0,True,4752.147249698373,False,True,True,89.922543590496,False,True,1
True,1,False,6017.9,True,True,True,99.0,False,False,0
False,0,True,5680.9,False,False,False,107.45,True,False,0
True,0,True,4823.259290089232,True,False,True,104.91141580149043,True,False,1
True,1,False,2907.55,False,True,False,49.45,False,True,0
True,0,True,4698.05,False,False,False,74.3,True,False,0
True,0,False,49.65,False,False,False,49.65,False,False,1
False,0,False,107.05,False,False,False,19.95,False,False,0
False,0,True,5610.7,True,True,True,108.55,True,False,1
True,0,False,536.35,False,False,False,20.15,False,False,0
False,0,False,575.45,False,False,False,94.5,False,False,1
True,0,False,1461.15,False,True,False,94.65,False,False,0
False,0,False,97.0,False,False,False,49.25,False,False,0
True,0,True,295.65,True,True,False,49.15,False,False,0
False,0,True,1667.25,True,True,True,101.9,True,False,0
False,0,False,393.15,False,True,False,20.35,True,False,0
True,0,True,6859.05,False,True,True,94.8,False,True,0
True,1,False,1803.7,True,False,True,54.6,False,False,0
True,1,False,2263.45,True,True,False,96.55,False,True,0
True,0,False,1269.55,False,False,False,85.9,False,False,1
False,0,False,3895.35,False,False,True,100.55,False,True,0
True,0,True,1932.474325319076,True,True,True,78.67397905514578,False,False,1
True,0,False,5231.2,True,False,False,89.55,False,True,0
True,0,True,2796.45,False,False,True,62.55,True,False,0
True,1,False,474.9,True,True,False,84.35,False,False,1
True,0,False,75.3305105854813,True,False,False,75.3305105854813,False,False,1
True,0,False,74.95849834843833,True,False,False,74.95849834843833,False,False,1
True,1,False,1156.1,True,False,False,79.4,False,False,1
False,0,False,763.3092512072127,True,False,True,52.44977182560907,False,False,1
True,0,False,586.05,True,False,False,79.7,False,False,1
True,0,False,19.901388039030852,True,False,False,19.901388039030852,False,False,1
True,0,False,4557.5,True,True,False,80.9,True,False,0
True,0,True,1008.6294348738205,True,False,False,89.17668488918204,False,False,1
True,0,False,938.95,False,True,False,20.35,True,False,0
False,0,False,761.95,True,True,False,24.5,False,True,0
True,1,False,3965.05,True,True,False,65.2,True,False,0
True,0,False,74.82805726068504,True,False,False,74.82805726068504,False,False,1
True,0,False,2257.75,False,True,False,89.15,False,False,1
False,1,False,183.15,False,True,False,19.85,True,False,0
True,0,False,1480.0939496332926,True,True,False,69.19115479118622,True,False,1
False,0,False,5581.05,True,False,False,98.6,False,False,0
False,1,False,1975.85,True,True,False,86.8,False,False,0
False,0,False,1626.4,False,True,False,23.9,False,True,0
True,1,False,93.7,True,False,False,44.7,False,False,1
False,0,True,1785.65,False,True,True,60.9,False,False,0
True,0,False,20.15,False,True,False,20.15,False,False,0
False,0,False,73.1,False,True,False,24.1,True,False,0
False,1,False,1388.45,False,True,False,19.8,False,True,0
True,0,False,519.589996380987,True,True,False,83.66100443329093,False,False,1
False,0,False,1171.5,False,False,False,25.05,True,False,0
True,0,False,118.31354513435453,True,False,False,68.39395295523401,False,False,1
True,0,True,138.20201852341546,False,True,True,32.046403372533135,False,False,1
True,0,True,2015.35,False,False,False,79.85,False,False,1
True,1,False,2277.072695697833,True,False,False,76.98537363290964,False,False,1
True,0,True,1579.679346066883,True,True,True,95.374966608047,False,False,1
True,0,False,75.59286346379578,True,False,False,75.59286346379578,False,False,1
True,0,False,299.7,True,False,True,74.4,False,False,1
True,1,False,763.7842207071031,True,False,True,50.073481775135065,False,False,1
True,0,False,162.74974529656922,True,False,False,76.9752059579756,False,False,1
True,0,False,3264.452989224492,True,False,True,47.581595103915674,True,False,1
True,0,True,7869.05,False,True,True,113.05,False,True,0
True,0,False,1193.05,False,False,True,55.15,True,False,1
True,0,False,69.5113288597153,True,False,False,69.5113288597153,False,False,1
True,0,False,95.07807069859172,True,False,False,95.07807069859172,False,False,1
True,0,False,85.01316457773854,True,False,False,85.01316457773854,False,False,1
True,0,False,5931.0,True,True,False,90.65,False,False,0
True,0,False,2404.85,False,False,False,99.65,False,False,0
True,0,True,3953.7,False,True,True,60.4,False,True,0
True,0,True,145.85877374123552,True,False,False,70.09551492306232,False,False,1
True,1,False,1531.4,True,False,False,104.85,False,False,1
False,0,False,1123.15,False,True,False,20.75,False,True,0
False,0,False,83.3,False,False,False,20.05,False,False,0
True,0,False,1059.7969870306708,True,True,False,100.46359561038088,False,False,1
True,0,False,1706.45,False,True,False,80.0,False,False,0
True,0,False,2248.05,True,True,False,93.0,False,False,0
True,0,True,1862.4534815671302,True,False,True,77.78338464155445,True,False,1
True,1,False,1694.101497748696,True,False,False,74.52699234690465,False,False,1
False,0,False,99.45,True,True,False,20.55,True,False,0
True,1,False,181.56785292751235,True,False,True,94.10024950326648,False,False,1
True,0,True,369.25,True,False,False,59.1,True,False,0
True,0,True,2190.4927637679366,True,True,False,95.1572362320635,False,False,1
True,0,False,49.9,True,False,True,49.9,False,False,0
False,0,False,5234.95,False,True,False,79.85,False,True,0
False,0,True,2234.95,False,True,True,95.9,False,False,0
True,0,False,1066.9,True,False,False,86.55,False,False,0
False,0,False,101.65,False,False,False,54.15,False,False,0
True,0,True,8126.65,False,True,True,112.6,False,True,0
True,0,True,3709.919118677757,True,True,True,76.53440287653376,True,False,1
True,0,True,674.4371843513782,True,False,False,82.26372989869867,False,False,1
True,0,True,336.7,False,False,False,59.15,False,False,0
True,1,False,1587.55,True,True,False,98.75,False,False,1
True,0,False,97.39552522113428,True,True,False,97.39552522113428,False,False,1
True,0,False,6416.960175927237,True,False,True,101.59750065970725,True,True,1
False,0,False,20.7,True,False,False,20.7,False,False,0
True,0,True,5056.09126470833,False,True,True,101.71933484495094,True,False,1
True,0,False,4368.85,False,True,False,95.0,True,False,0
True,1,False,609.65,True,False,False,84.35,False,False,0
True,0,False,90.82177618570965,True,True,False,90.82177618570965,False,False,1
False,1,False,3990.75,False,False,False,89.15,True,False,0
True,0,True,5661.7,False,True,True,79.5,False,True,0
True,0,True,1625.9210871581004,True,True,True,78.19886682974756,True,False,1
True,0,True,4464.8,False,False,True,63.7,False,True,0
True,0,False,409.9745549351047,True,False,False,45.481717083934214,False,False,1
False,0,False,654.55,False,False,False,20.55,True,False,0
False,0,True,581.7,False,True,False,51.0,False,False,0
True,0,False,55.80824706861554,False,True,False,20.035426195908748,False,False,1
True,0,False,2864.3452833420774,True,True,False,76.82707213375123,False,False,1
True,0,False,2191.2662018595383,True,False,True,86.36936016637063,False,False,1
False,0,True,4145.25,False,True,True,58.65,False,True,0
False,0,False,138.85,False,True,False,19.85,False,False,0
True,0,False,5017.9,False,True,False,103.85,False,False,1
False,0,False,1363.25,False,True,False,19.4,False,True,0
False,0,False,7040.85,True,True,False,104.1,True,False,1
True,0,False,1887.3530063254705,True,True,True,98.70734409695717,True,False,1
True,0,False,7006.782811873195,False,True,True,99.61419545051731,True,False,1
True,0,True,6144.55,False,True,False,109.45,False,True,1
True,0,True,7383.7,False,False,True,114.3,True,False,0
True,0,False,5817.0,False,False,True,90.05,True,False,0
False,0,False,33.7,False,False,False,20.05,False,False,0
True,0,False,58.15,False,False,False,19.8,False,False,1
True,0,False,302.2009442687565,True,True,False,74.6114930640021,False,False,1
False,1,False,131.05,True,False,False,28.45,False,False,1
True,0,True,3361.05,True,True,True,103.75,True,False,1
True,0,False,1414.45,False,True,False,20.4,False,True,0
True,1,False,265.8,True,False,True,44.4,False,False,0
False,0,False,20.75,False,False,False,20.75,False,False,0
True,0,True,6487.177030630079,True,False,True,109.1704126786092,True,True,1
True,0,True,434.5,False,True,False,90.35,False,False,0
False,0,False,666.0,True,True,False,19.9,True,False,0
True,0,True,7149.35,False,False,False,102.1,False,True,0
False,0,True,4228.55,False,True,False,105.75,True,False,0
True,0,False,95.31449405498594,True,True,False,95.31449405498594,False,False,1
True,0,False,1028.1654980717292,True,False,False,75.26794451586187,False,False,1
True,0,False,1914.7212976377486,True,False,True,84.47656499098264,False,False,1
False,0,False,19.65,False,False,False,19.65,False,False,0
True,0,False,1702.9,False,True,False,75.3,False,False,0
False,0,False,45.15,False,False,False,45.15,False,False,0
False,0,False,20.584963831425334,False,False,False,20.584963831425334,False,False,1
True,0,False,1959.5,True,True,True,73.05,False,False,0
False,0,False,3541.4,False,False,True,100.3,False,False,0
False,0,False,401.85,False,False,False,20.1,True,False,0
False,0,False,4453.3,False,True,False,74.35,False,False,0
False,0,False,390.85,False,False,False,20.15,True,False,1
False,0,True,1874.45,False,True,True,66.15,True,False,0
True,0,False,6283.3,True,True,False,100.15,False,False,1
True,1,False,3004.15,True,True,False,98.5,False,False,1
True,0,False,6130.95,False,True,True,90.55,True,False,0
True,0,False,5411.65,False,True,False,89.1,False,True,0
True,1,True,5483.9,True,True,True,94.05,True,False,0
True,0,False,209.4434283276573,True,False,False,74.78535729521418,False,False,1
False,0,False,20.65,True,False,False,20.65,False,False,0
True,1,False,1463.5,True,True,False,73.65,False,False,1
True,0,False,547.6386329866796,True,False,False,84.77069646865193,False,False,1
False,0,False,1005.7,False,False,False,18.7,False,True,0
False,0,False,550.1,False,True,False,19.9,False,True,0
True,0,False,98.5,True,False,False,45.15,False,False,1
True,0,True,3198.6,True,False,False,75.2,False,False,1
False,0,False,331.35,False,False,False,19.25,False,False,0
True,0,False,166.3,True,False,False,75.55,False,False,1
True,1,True,4351.6245246397775,True,False,True,82.22680656638501,True,False,1
True,0,False,324.28419505202527,True,False,False,70.3206650814281,False,False,1
True,0,False,824.75,True,False,False,74.55,False,False,1
True,1,True,6431.05,False,True,True,115.6,True,False,0
True,0,False,130.55,False,False,False,18.95,False,False,0
True,0,False,3782.4,True,True,True,109.95,False,False,0
True,0,False,3342.0,False,False,False,89.1,True,False,0
False,0,False,1068.15,False,True,False,20.2,True,False,0
True,1,False,4871.05,True,True,False,100.05,False,False,1
False,0,False,33.6,False,False,True,33.6,False,False,0
True,0,False,411.75,True,True,False,45.45,False,False,0
True,1,False,49.25,False,True,True,49.25,False,False,1
True,0,True,503.2618434430891,True,True,False,85.72179199623119,False,False,1
True,0,True,91.92071087695835,False,True,False,30.444899209734412,False,False,1
False,1,False,545.15,False,False,False,73.75,False,False,1
True,0,False,168.15,False,True,False,56.15,False,False,1
True,0,False,70.14349642643013,False,False,False,70.14349642643013,False,False,1
False,0,False,1397.3,False,True,False,19.9,False,True,0
True,1,False,1101.85,True,False,False,78.95,False,False,1
True,0,True,2527.2762585397586,True,False,True,88.03931383994303,True,False,1
False,0,False,49.05,False,False,True,49.05,False,False,0
True,0,False,45.677745684084805,True,True,False,45.677745684084805,False,False,1
False,0,False,76.20568136054071,True,True,False,76.20568136054071,False,False,1
False,0,False,144.35,False,True,False,20.25,False,False,0
False,0,True,2473.95,False,True,False,55.0,False,False,0
True,0,False,324.7088351781466,True,False,False,69.75745446425661,False,False,1
False,0,False,1655.35,False,False,False,50.15,False,False,0
True,0,False,91.14377082708019,True,False,False,91.14377082708019,False,False,1
False,0,True,4707.85,False,True,True,75.55,False,True,0
True,1,False,562.7,False,False,False,69.95,False,False,0
False,0,False,375.25,False,True,False,19.25,False,False,0
False,0,True,564.35,False,True,True,65.5,False,True,0
False,0,False,1022.5,True,False,True,35.75,False,False,0
True,0,False,69.92370619974211,True,True,False,69.92370619974211,False,False,1
False,0,False,599.25,False,True,False,19.7,False,True,0
True,0,True,5643.4,False,False,True,105.4,True,False,1
True,0,False,2351.9156161563374,True,True,False,69.76567321952017,False,False,1
True,0,False,3446.1614090271128,True,True,False,96.89230264555256,False,False,1
False,0,False,112.58577639072938,False,False,False,20.788436494633668,False,False,1
False,0,False,987.95,False,True,False,25.2,False,True,0
True,0,True,1304.8945195223864,True,False,True,99.89845861567122,False,False,1
True,0,False,76.62290365566392,True,False,False,76.62290365566392,False,False,1
True,0,False,1555.65,False,False,False,95.6,False,False,1
False,1,True,662.95,False,False,False,60.25,False,False,0
True,0,True,3861.9843141977367,True,True,False,84.73140866975281,False,False,1
False,0,False,94.4,True,False,False,94.4,False,False,1
True,0,False,24.076240746711036,False,False,False,24.076240746711036,False,False,1
False,0,False,611.45,False,True,False,25.1,False,True,0
False,0,False,128.6,False,False,False,19.5,True,False,0
True,0,False,59.0008511231087,True,False,True,29.048725637094467,False,False,1
True,1,False,751.65,True,False,False,80.85,False,False,1
True,0,False,1096.3180139652034,True,False,False,69.94076560047411,False,False,1
True,0,False,262.05,False,False,True,88.35,False,False,1
True,1,False,644.35,False,True,False,95.6,False,False,1
True,0,True,6586.85,True,True,True,110.6,False,True,0
True,0,True,191.9655470965582,True,False,False,46.604036942576315,False,False,1
True,0,True,182.72138625758055,True,False,False,79.2992298568997,False,False,1
True,0,False,75.05,False,False,False,75.05,False,False,1
False,1,False,1867.6,False,False,True,64.45,False,False,0
True,1,False,6403.6921456582295,True,True,False,104.36073416525863,True,False,1
True,0,True,6393.65,False,True,True,109.1,False,True,0
False,0,False,1013.6,True,True,False,24.85,True,False,0
False,0,False,605.25,False,False,False,24.6,True,False,0
False,0,False,24.601928310822277,True,False,False,24.601928310822277,False,False,1
False,1,False,7413.55,False,False,False,104.05,False,True,0
False,0,False,397.0,False,False,False,19.6,False,True,0
False,0,False,3000.25,False,True,False,88.85,False,False,0
False,0,False,81.90398567803084,False,True,False,20.714195782165955,False,False,1
True,1,True,6425.65,False,True,True,88.05,False,True,0
True,0,True,4914.9,False,True,False,94.4,False,False,0
True,0,False,5123.692695750307,True,False,True,98.0104818283404,False,False,1
True,0,True,8175.9,False,True,True,114.0,False,True,0
True,0,False,79.65,True,False,False,79.65,False,False,1
False,0,False,1424.9,False,False,False,20.5,False,True,0
False,0,False,246.3,False,False,False,20.3,False,False,0
True,0,False,174.3,True,False,False,44.55,False,False,1
True,1,False,5265.1,False,True,False,80.55,False,True,1
True,1,False,746.5,True,False,False,85.05,False,False,1
True,0,False,3299.713323969293,True,True,True,84.79806729913295,False,False,1
True,0,False,146.65,True,False,False,69.8,False,False,0
False,0,False,42.9,False,False,False,20.4,False,False,0
True,0,False,86.3420020053813,True,False,False,86.3420020053813,False,False,1
True,1,False,1899.65,True,True,False,94.55,False,False,1
True,0,True,110.96033298554356,False,False,False,54.52556081383259,False,False,1
True,0,False,914.0,False,False,False,71.0,False,False,1
True,0,False,6941.807461258551,True,True,True,109.0929111298866,True,False,1
True,1,False,2849.540901456442,True,False,False,62.84987294227413,False,False,1
True,1,True,7227.45,False,True,False,109.4,False,False,0
False,0,False,163.55,True,True,True,34.25,False,False,0
False,0,False,34.75,False,True,False,20.2,True,False,0
True,0,False,6877.041530819629,True,True,True,101.18624990489042,True,False,1
True,0,False,520.95,True,False,True,66.65,False,False,0
True,0,False,653.15,False,True,False,67.8,False,False,0
True,0,True,2252.0107873674297,True,True,True,57.4586321864273,False,False,1
False,0,False,1079.05,False,True,False,20.3,False,True,0
False,0,False,2065.4,False,True,True,76.55,False,False,0
True,0,False,1540.35,False,True,False,69.8,False,False,0
True,1,False,198.8590470456016,True,False,False,79.52381905908797,False,False,1
True,0,False,55.0,True,False,False,55.0,False,False,1
True,1,False,1766.75,False,False,False,24.65,False,True,0
True,0,True,1064.95,True,False,False,98.9,True,False,0
True,0,True,1358.85,True,False,False,100.35,False,False,1
False,0,False,3876.2,False,True,False,75.7,True,False,0
True,0,False,45.75,False,True,False,19.9,False,False,0
False,0,False,76.65,False,True,False,19.9,False,True,0
True,0,False,202.3,False,False,True,50.8,False,False,0
False,0,True,1367.75,True,True,False,57.6,True,False,0
True,0,True,3302.3677327773507,True,True,True,84.82455952729103,False,False,1
False,0,False,1911.5,False,True,False,25.8,False,True,0
False,0,False,70.9,False,False,False,70.9,False,False,1
False,0,False,153.3,False,True,False,25.4,False,True,0
True,0,False,73.78486744256905,False,False,False,73.78486744256905,False,False,1
False,0,False,696.8,False,False,False,20.5,False,True,0
True,1,False,1391.15,False,True,False,85.05,False,False,0
True,0,False,413.4022738476662,True,True,False,80.30867263209632,False,False,1
True,0,False,2014.9922819919125,True,False,False,92.86676690069973,False,False,1
True,1,False,688.65,True,False,False,72.85,False,False,1
